Client,Year,Total_Respondents,Col_Index,Column_Name
Elite Travel Services,2025,30,37,Mental Wellness Issues Would Like Addressed - Emotional Wellbeing
Elite Travel Services,2025,30,38,Mental Wellness Issues Would Like Addressed - Financial Wellbeing
Elite Travel Services,2025,30,39,"Mental Wellness Issues Would Like Addressed - Overcoming Trauma (Coping mechanisms after a traumatic experience- Physical, emotional, Psychological etc.)"
Elite Travel Services,2025,30,40,Mental Wellness Issues Would Like Addressed - Substance and Drug Dependence
Elite Travel Services,2025,30,41,Mental Wellness Issues Would Like Addressed - Healthy Relationships
Elite Travel Services,2025,30,42,Mental Wellness Issues Would Like Addressed - Unresolved Childhood Difficulties
Elite Travel Services,2025,30,43,Mental Wellness Issues Would Like Addressed - Anxiety and Depression
Elite Travel Services,2025,30,44,Mental Wellness Issues Would Like Addressed - Work-life balance
Elite Travel Services,2025,30,45,Mental Wellness Issues Would Like Addressed - Lifestyle diseases management
Elite Travel Services,2025,30,46,Mental Wellness Issues Would Like Addressed - Effective Parenting skills (Managing children and teenagers)
Elite Travel Services,2025,30,47,Mental Wellness Issues Would Like Addressed - Other (please specify)
Elite Travel Services,2025,30,48,Which of the following training programs would you like to attend?
Elite Travel Services,2025,30,49,Training Programs Would Like To Attend - Mental Health Peer counsellor
Elite Travel Services,2025,30,50,Training Programs Would Like To Attend - Baby minder trainings (training for your nannies)
Elite Travel Services,2025,30,51,Training Programs Would Like To Attend - Youth/Peer mentorship program (Training for your adolescent son/daughter)
Elite Travel Services,2025,30,52,Training Programs Would Like To Attend - Family Health program- relationships/ Marriage issues/ Parenting (Training for couples)
Elite Travel Services,2025,30,53,Training Programs Would Like To Attend - Other (please specify)
Elite Travel Services,2025,30,54,Which of the health and wellbeing clubs below would you be interested to join?
Elite Travel Services,2025,30,55,Wellbeing Clubs Interested To Join - Soul food (Overcomers of a challenging or difficult situation in life; from grass to grace)
Elite Travel Services,2025,30,56,"Wellbeing Clubs Interested To Join - Nurture Club (Those supporting young people through mentorship, coaching, career progressions)"
Elite Travel Services,2025,30,57,"Wellbeing Clubs Interested To Join - Health club (Those interested in healthy living aspects; healthy eating, exercising, health promotion etc.)"
Elite Travel Services,2025,30,58,Wellbeing Clubs Interested To Join - Other (please specify)
Hass Petroleum,2025,83,0,Respondent ID
Hass Petroleum,2025,83,1,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you."
Hass Petroleum,2025,83,2,Please select your gender
Hass Petroleum,2025,83,3,Kindly select your age group
Hass Petroleum,2025,83,4,Please select your respective functional unit from the dropdown below
Hass Petroleum,2025,83,5,"Rank the below proposed wellness activities in order of your preference and participation in the year 2025 (1 being the lowest, while 10 being the highest score)"
Hass Petroleum,2025,83,6,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - ZUMBA
Hass Petroleum,2025,83,7,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - SWIMMING
Hass Petroleum,2025,83,8,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - HIKING
Hass Petroleum,2025,83,9,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - CYCLING
Hass Petroleum,2025,83,10,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - RUNNING
Hass Petroleum,2025,83,11,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - FOOTBALL
Hass Petroleum,2025,83,12,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - MEN’ S CAVE
Hass Petroleum,2025,83,13,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - LADIES CLUB
Hass Petroleum,2025,83,14,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - BOOK CLUB
Hass Petroleum,2025,83,15,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - DIET/NUTRITION PROGRAMS
Hass Petroleum,2025,83,16,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - STAIRCASE/STEP CHALLENGE
Hass Petroleum,2025,83,17,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - QUIZ DAYS
Hass Petroleum,2025,83,18,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - MEDITATION/YOGA/MUSIC
Hass Petroleum,2025,83,19,Ranking Wellness Activity proposed in order of preference/participation 2025(1 least 10 highest) - Other (please specify)
Hass Petroleum,2025,83,20,Which of the above would you like to join as a champion or a committee member?
Hass Petroleum,2025,83,21,Wellness Activity Would Like To Join As Champion or Committee Member - ZUMBA
Hass Petroleum,2025,83,22,Wellness Activity Would Like To Join As Champion or Committee Member - SWIMMING
Hass Petroleum,2025,83,23,Wellness Activity Would Like To Join As Champion or Committee Member - HIKING
Hass Petroleum,2025,83,24,Wellness Activity Would Like To Join As Champion or Committee Member - CYCLING
Hass Petroleum,2025,83,25,Wellness Activity Would Like To Join As Champion or Committee Member - RUNNING
Hass Petroleum,2025,83,26,Wellness Activity Would Like To Join As Champion or Committee Member - FOOTBALL
Hass Petroleum,2025,83,27,Wellness Activity Would Like To Join As Champion or Committee Member - MEN'S CAVE
Hass Petroleum,2025,83,28,Wellness Activity Would Like To Join As Champion or Committee Member - LADIES CLUB
Hass Petroleum,2025,83,29,Wellness Activity Would Like To Join As Champion or Committee Member - BOOK CLUB
Hass Petroleum,2025,83,30,Wellness Activity Would Like To Join As Champion or Committee Member - DIET/NUTRITION PROGRAMS
Hass Petroleum,2025,83,31,Wellness Activity Would Like To Join As Champion or Committee Member - STAIRCASE/STEP CHALLENGE
Hass Petroleum,2025,83,32,Wellness Activity Would Like To Join As Champion or Committee Member - QUIZ DAYS
Hass Petroleum,2025,83,33,Wellness Activity Would Like To Join As Champion or Committee Member - MEDITATION/YOGA/MUSIC
Hass Petroleum,2025,83,34,"Please reflect on the Mental wellness-related issues listed below and tick the areas you would like us to address in our regular wellness sessions (where applicable, tick more than one option)."
Hass Petroleum,2025,83,35,Mental Wellness Issues to Address - Work/job-related stressors
Hass Petroleum,2025,83,36,Mental Wellness Issues to Address - Building Healthy families
Hass Petroleum,2025,83,37,Mental Wellness Issues to Address - Emotional Wellbeing
Hass Petroleum,2025,83,38,Mental Wellness Issues to Address - Financial Wellbeing
Hass Petroleum,2025,83,39,"Mental Wellness Issues to Address - Overcoming Trauma (Coping mechanisms after a traumatic experience- Physical, emotional, Psychological etc.)"
Hass Petroleum,2025,83,40,Mental Wellness Issues to Address - Substance and Drug Dependence
Hass Petroleum,2025,83,41,Mental Wellness Issues to Address - Healthy Relationships
Hass Petroleum,2025,83,42,Mental Wellness Issues to Address - Unresolved Childhood Difficulties
Hass Petroleum,2025,83,43,Mental Wellness Issues to Address - Anxiety and Depression
Hass Petroleum,2025,83,44,Mental Wellness Issues to Address - Work-life balance
Hass Petroleum,2025,83,45,Mental Wellness Issues to Address - Lifestyle diseases management
Hass Petroleum,2025,83,46,Mental Wellness Issues to Address - Effective Parenting skills (Managing children and teenagers)
Hass Petroleum,2025,83,47,Mental Wellness Issues to Address - Other (please specify)
Hass Petroleum,2025,83,48,Which of the following training programs would you like to attend?
Hass Petroleum,2025,83,49,Training Programs Interested Attending - Mental Health Peer counsellor
Hass Petroleum,2025,83,50,Training Programs Interested Attending - Baby minder trainings (training for your nannies)
Hass Petroleum,2025,83,51,Training Programs Interested Attending - Youth/Peer mentorship program (Training for your adolescent son/daughter)
Hass Petroleum,2025,83,52,Training Programs Interested Attending - Family Health program- relationships/ Marriage issues/ Parenting (Training for couples)
Hass Petroleum,2025,83,53,Training Programs Interested Attending - Other (please specify)
Hass Petroleum,2025,83,54,Which of the health and wellbeing clubs below would you be interested to join?
Hass Petroleum,2025,83,55,Health & Wellbeing Clubs Interested Joining - Soul food (Overcomers of a challenging or difficult situation in life; from grass to grace)
Hass Petroleum,2025,83,56,"Health & Wellbeing Clubs Interested Joining - Nurture Club (Those supporting young people through mentorship, coaching, career progressions)"
Hass Petroleum,2025,83,57,"Health & Wellbeing Clubs Interested Joining - Health club (Those interested in healthy living aspects; healthy eating, exercising, health promotion etc.)"
Hass Petroleum,2025,83,58,Health & Wellbeing Clubs Interested Joining - Other (please specify)
Kenya Airways,2025,593,0,Respondent ID
Kenya Airways,2025,593,1,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you"
Kenya Airways,2025,593,2,Please select your gender
Kenya Airways,2025,593,3,Kindly select your age bracket
Kenya Airways,2025,593,4,Please select your department from the list below
Kenya Airways,2025,593,5,How would you rate the state of your mental well-being?
Kenya Airways,2025,593,6,How would you rate the current state of your mental well-being?
Kenya Airways,2025,593,7,"If you need support in Q6 above, please state what support you would need?"
Kenya Airways,2025,593,8,Please reflect on the mental Wellness related issues listed below and tick the areas you would like us to address on our regular sessions? (Select more than one if applicable)
Kenya Airways,2025,593,9,Mental Wellness Issues Would Like Addressed - Emotional intelligence
Kenya Airways,2025,593,10,Mental Wellness Issues Would Like Addressed - Financial constraints
Kenya Airways,2025,593,11,Mental Wellness Issues Would Like Addressed - Trauma
Kenya Airways,2025,593,12,Mental Wellness Issues Would Like Addressed - Substance and Drug Dependence
Kenya Airways,2025,593,13,Mental Wellness Issues Would Like Addressed - Relationship Difficulties
Kenya Airways,2025,593,14,Mental Wellness Issues Would Like Addressed - Unresolved Childhood Difficulties
Kenya Airways,2025,593,15,Mental Wellness Issues Would Like Addressed - Anxiety and Depression
Kenya Airways,2025,593,16,Mental Wellness Issues Would Like Addressed - Other (please specify)
Kenya Airways,2025,593,17,Are you going through a tough emotional situation right now?
Kenya Airways,2025,593,18,"During the past 4 weeks, have you had any problems with your work or daily life due to any emotional problems, such as feeling depressed, sad, or anxious?"
Kenya Airways,2025,593,19,"During the past 4 weeks, how often has your mental health affected your ability to get work done?"
Kenya Airways,2025,593,20,"During the past two weeks, how often has your mental health affected your relationships?"
Kenya Airways,2025,593,21,Have you ever been diagnosed with a mental disorder before?
Kenya Airways,2025,593,22,Have you seen a therapist in the recent past?
Kenya Airways,2025,593,23,Is there a history of mental disorder in your family?
Kenya Airways,2025,593,24,Do you feel content with your relationships and family?
Kenya Airways,2025,593,25,When was the last time you were really happy?
Kenya Airways,2025,593,26,When was the last time you felt good about yourself?
Kenya Airways,2025,593,27,How often do you feel positive about your life?
Kenya Airways,2025,593,28,When was the last time you had a positive outlook on life?
Kenya Airways,2025,593,29,How many hours do you sleep per day?
Kenya Airways,2025,593,30,How is your quality of sleep?
Kenya Airways,2025,593,31,How often do you smoke?
Kenya Airways,2025,593,32,How often do you drink?
Kenya Airways,2025,593,33,How do you usually cope with the general stresses of life and the mental health challenges that come your way?
Kenya Airways,2025,593,34,Coping Mechanisms - Other (please specify)
Kenya Airways,2025,593,35,"What about the amount of social support you receive from your family, friends, etc? When you have the need to talk to someone or go on outings with friends and/or relatives, do you feel there is someone who fulfills these needs?"
Kenya Airways,2025,593,36,Have you ever attended a Mental Health Awareness Session?
Kenya Airways,2025,593,37,How would you prefer to receive information and advice about mental health?
Kenya Airways,2025,593,38,Preferred Method of Receiving Mental Health Information - Other (please specify)
Kenya Airways,2025,593,39,Are you aware of the Employee Assistance Program services offered by Kenya Airways to all its staff and dependents through Minet?
Kenya Airways,2025,593,40,"EAP Awareness & Usage - If yes to Question 29, have you ever accessed the service?"
Kenya Airways,2025,593,41,"EAP Awareness & Usage - If no, please state the reason."
Kenya Airways,2025,593,42,Would you like us to link you or your dependents to our professional counselors for support?
Kenya Airways,2025,593,43,sleep_numeric
Smart Application,2025,127,0,Respondent ID
Smart Application,2025,127,1,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you."
Smart Application,2025,127,2,Please select your gender
Smart Application,2025,127,3,Kindly select your age group
Smart Application,2025,127,4,Please select your respective functional unit from the dropdown below.
Smart Application,2025,127,5,"Rank the below wellness activities in order of your preference and participation in the year 2024 (1 being the lowest, while 10 being the highest score)"
Smart Application,2025,127,6,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - ZUMBA
Smart Application,2025,127,7,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - SWIMMING
Smart Application,2025,127,8,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - HIKING
Smart Application,2025,127,9,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - CYCLING
Smart Application,2025,127,10,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - RUNNING
Smart Application,2025,127,11,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - FOOTBALL
Smart Application,2025,127,12,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - MEN’ S CAVE
Smart Application,2025,127,13,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - LADIES CLUB
Smart Application,2025,127,14,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - BOOK CLUB
Smart Application,2025,127,15,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - DIET/NUTRITION PROGRAMS
Smart Application,2025,127,16,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - STAIRCASE/STEP CHALLENGE
Smart Application,2025,127,17,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - MEDITATION/YOGA/MUSIC
Smart Application,2025,127,18,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - QUIZ DAYS (TRIVIA DAYS)
Smart Application,2025,127,19,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - Other (please specify)
Smart Application,2025,127,20,Which of the above would you like to join as a champion or a committee member?
Smart Application,2025,127,21,Wellness Activity Would Like To Join AS Champion or Committee Member - ZUMBA
Smart Application,2025,127,22,Wellness Activity Would Like To Join AS Champion or Committee Member - SWIMMING
Smart Application,2025,127,23,Wellness Activity Would Like To Join AS Champion or Committee Member - HIKING
Smart Application,2025,127,24,Wellness Activity Would Like To Join AS Champion or Committee Member - CYCLING
Smart Application,2025,127,25,Wellness Activity Would Like To Join AS Champion or Committee Member - RUNNING
Smart Application,2025,127,26,Wellness Activity Would Like To Join AS Champion or Committee Member - FOOTBALL
Smart Application,2025,127,27,Wellness Activity Would Like To Join AS Champion or Committee Member - MEN'S CAVE
Smart Application,2025,127,28,Wellness Activity Would Like To Join AS Champion or Committee Member - LADIES CLUB
Smart Application,2025,127,29,Wellness Activity Would Like To Join AS Champion or Committee Member - BOOK CLUB
Smart Application,2025,127,30,Wellness Activity Would Like To Join AS Champion or Committee Member - DIET/NUTRITION PROGRAMS
Smart Application,2025,127,31,Wellness Activity Would Like To Join AS Champion or Committee Member - STAIRCASE/STEP CHALLENGE
Smart Application,2025,127,32,Wellness Activity Would Like To Join AS Champion or Committee Member - MEDITATION/YOGA/MUSIC
Smart Application,2025,127,33,Wellness Activity Would Like To Join AS Champion or Committee Member - QUIZ DAYS
Smart Application,2025,127,34,Please reflect on the Mental wellness-related issues listed below and tick the areas you would like us to address in our regular wellness sessions (tick more than one option).
Smart Application,2025,127,35,Mental Wellness Issues Would Like Addressed - Work/job-related stressors
Smart Application,2025,127,36,Mental Wellness Issues Would Like Addressed - Building Healthy families
Smart Application,2025,127,37,Mental Wellness Issues Would Like Addressed - Emotional Wellbeing
Smart Application,2025,127,38,Mental Wellness Issues Would Like Addressed - Financial Wellbeing
Smart Application,2025,127,39,"Mental Wellness Issues Would Like Addressed - Overcoming Trauma (Coping mechanisms after a traumatic experience- Physical, emotional, Psychological etc.)"
Smart Application,2025,127,40,Mental Wellness Issues Would Like Addressed - Substance and Drug Dependence
Smart Application,2025,127,41,Mental Wellness Issues Would Like Addressed - Healthy Relationships
Smart Application,2025,127,42,Mental Wellness Issues Would Like Addressed - Unresolved Childhood Difficulties
Smart Application,2025,127,43,Mental Wellness Issues Would Like Addressed - Anxiety and Depression
Smart Application,2025,127,44,Mental Wellness Issues Would Like Addressed - Work-life balance
Smart Application,2025,127,45,Mental Wellness Issues Would Like Addressed - Lifestyle diseases management
Smart Application,2025,127,46,Mental Wellness Issues Would Like Addressed - Effective Parenting skills (Managing children and teenagers)
Smart Application,2025,127,47,Mental Wellness Issues Would Like Addressed - Other (please specify)
Smart Application,2025,127,48,Which of the following training programs would you like to attend?
Smart Application,2025,127,49,Training Programs Interested Attending - Mental Health Peer counsellor
Smart Application,2025,127,50,Training Programs Interested Attending - Baby minder trainings (training for your nannies)
Smart Application,2025,127,51,Training Programs Interested Attending - Youth/Peer mentorship program (Training for your adolescent son/daughter)
Smart Application,2025,127,52,Training Programs Interested Attending - Family Health program- relationships/ Marriage issues/ Parenting (Training for couples)
Smart Application,2025,127,53,Training Programs Interested Attending - Other (please specify)
Smart Application,2025,127,54,Which of the health and wellbeing clubs below would you be interested to join?
Smart Application,2025,127,55,Health & Wellbeing Clubs Interested Joining - Soul food (overcomers of a challenging or difficult situation in life; from grass to grace)
Smart Application,2025,127,56,"Health & Wellbeing Clubs Interested Joining - Nurture Club (Those supporting young people through mentorship, coaching, career progressions)"
Smart Application,2025,127,57,"Health & Wellbeing Clubs Interested Joining - Health club (Those interested in healthy living aspects, healthy eating, exercising, health promotion etc.)"
Smart Application,2025,127,58,Health & Wellbeing Clubs Interested Joining - Other (please specify)
Nature Conservancy,2025,50,0,Respondent ID
Nature Conservancy,2025,50,1,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you."
Nature Conservancy,2025,50,2,Please select your gender
Nature Conservancy,2025,50,3,Kindly select your age group
Nature Conservancy,2025,50,4,Please select your respective City/Town of operation
Nature Conservancy,2025,50,5,Rank the below wellness activities in order of your preference and participation in the year 2025 (with 1 being the lowest score and 10 the highest).
Nature Conservancy,2025,50,6,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - ZUMBA
Nature Conservancy,2025,50,7,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - SWIMMING
Nature Conservancy,2025,50,8,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - HIKING
Nature Conservancy,2025,50,9,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - CYCLING
Nature Conservancy,2025,50,10,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - RUNNING
Nature Conservancy,2025,50,11,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - FOOTBALL
Nature Conservancy,2025,50,12,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - MEN’ S CAVE
Nature Conservancy,2025,50,13,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - LADIES CLUB
Nature Conservancy,2025,50,14,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - BOOK CLUB
Nature Conservancy,2025,50,15,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - DIET/NUTRITION PROGRAMS
Nature Conservancy,2025,50,16,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - STAIRCASE/STEP CHALLENGE
Nature Conservancy,2025,50,17,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - MEDITATION/YOGA/MUSIC
Nature Conservancy,2025,50,18,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - QUIZ DAYS
Nature Conservancy,2025,50,19,Ranking Wellness Activity proposed in order of preference/participation (1 least 10 highest) - Other (please specify)
Nature Conservancy,2025,50,20,Which of the above would you like to join as a champion or a committee member?
Nature Conservancy,2025,50,21,Would Like To Join as Champion or Committee Member - ZUMBA
Nature Conservancy,2025,50,22,Would Like To Join as Champion or Committee Member - SWIMMING
Nature Conservancy,2025,50,23,Would Like To Join as Champion or Committee Member - HIKING
Nature Conservancy,2025,50,24,Would Like To Join as Champion or Committee Member - CYCLING
Nature Conservancy,2025,50,25,Would Like To Join as Champion or Committee Member - RUNNING
Nature Conservancy,2025,50,26,Would Like To Join as Champion or Committee Member - FOOTBALL
Nature Conservancy,2025,50,27,Would Like To Join as Champion or Committee Member - MEN'S CAVE
Nature Conservancy,2025,50,28,Would Like To Join as Champion or Committee Member - LADIES CLUB
Nature Conservancy,2025,50,29,Would Like To Join as Champion or Committee Member - BOOK CLUB
Nature Conservancy,2025,50,30,Would Like To Join as Champion or Committee Member - DIET/NUTRITION PROGRAMS
Nature Conservancy,2025,50,31,Would Like To Join as Champion or Committee Member - STAIRCASE/STEP CHALLENGE
Nature Conservancy,2025,50,32,Would Like To Join as Champion or Committee Member - MEDITATION/YOGA/MUSIC
Nature Conservancy,2025,50,33,Would Like To Join as Champion or Committee Member - QUIZ DAYS
Nature Conservancy,2025,50,34,Would Like To Join as Champion or Committee Member - Other (please specify)
Nature Conservancy,2025,50,35,"Please reflect on the Mental wellness-related issues listed below and tick the areas you would like us to address in our regular wellness sessions (where applicable, tick more than one option)."
Nature Conservancy,2025,50,36,Mental Wellness Issues Would Like Addressed - Work/job-related stressors
Nature Conservancy,2025,50,37,Mental Wellness Issues Would Like Addressed - Building Healthy families
Nature Conservancy,2025,50,38,Mental Wellness Issues Would Like Addressed - Emotional Wellbeing
Nature Conservancy,2025,50,39,Mental Wellness Issues Would Like Addressed - Financial Wellbeing
Nature Conservancy,2025,50,40,"Mental Wellness Issues Would Like Addressed - Overcoming Trauma (Coping mechanisms after a traumatic experience- Physical, emotional, Psychological etc.)"
Nature Conservancy,2025,50,41,Mental Wellness Issues Would Like Addressed - Substance and Drug Dependence
Nature Conservancy,2025,50,42,Mental Wellness Issues Would Like Addressed - Healthy Relationships
Nature Conservancy,2025,50,43,Mental Wellness Issues Would Like Addressed - Unresolved Childhood Difficulties
Nature Conservancy,2025,50,44,Mental Wellness Issues Would Like Addressed - Anxiety and Depression
Nature Conservancy,2025,50,45,Mental Wellness Issues Would Like Addressed - Work-life balance
Nature Conservancy,2025,50,46,Mental Wellness Issues Would Like Addressed - Lifestyle diseases management
Nature Conservancy,2025,50,47,Mental Wellness Issues Would Like Addressed - Effective Parenting skills (Managing children and teenagers)
Nature Conservancy,2025,50,48,Mental Wellness Issues Would Like Addressed - Other (please specify)
Nature Conservancy,2025,50,49,Which of the following training programs would you like to attend?
Nature Conservancy,2025,50,50,Training Programs Would Like To Attend - Mental Health Peer counsellor
Nature Conservancy,2025,50,51,Training Programs Would Like To Attend - Baby minder trainings (training for your nannies)
Nature Conservancy,2025,50,52,Training Programs Would Like To Attend - Youth/Peer mentorship program (Training for your adolescent son/daughter)
Nature Conservancy,2025,50,53,Training Programs Would Like To Attend - Family Health program- relationships/ Marriage issues/ Parenting (Training for couples)
Nature Conservancy,2025,50,54,Training Programs Would Like To Attend - Other (please specify)
Nature Conservancy,2025,50,55,Which of the health and wellbeing clubs below would you be interested to join?
Nature Conservancy,2025,50,56,Health & Wellbeing Clubs Interested Joining - Soul food (Overcomers of a challenging or difficult situation in life; from grass to grace)
Nature Conservancy,2025,50,57,"Health & Wellbeing Clubs Interested Joining - Nurture Club (Those supporting young people through mentorship, coaching, career progressions)"
Nature Conservancy,2025,50,58,"Health & Wellbeing Clubs Interested Joining - Health club (Those interested in healthy living aspects; healthy eating, exercising, health promotion etc.)"
Nature Conservancy,2025,50,59,Health & Wellbeing Clubs Interested Joining - Other (please specify)
Nature Conservancy,2025,50,60,Do you have a preferred gym?
Nature Conservancy,2025,50,61,"Please state the name, location and phone number of your preferred gym."
Nature Conservancy,2025,50,62,Location
UNFCU,2025,29,0,Respondent ID
UNFCU,2025,29,1,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you"
UNFCU,2025,29,2,Are you aware of the Employee Assistance Program EAP available to you through Minet?
UNFCU,2025,29,3,"If you are aware of the EAP, how comfortable do you feel using it to access support for personal or work-related issues?"
UNFCU,2025,29,4,Have you ever used the Employee Assistance Program (EAP)?
UNFCU,2025,29,5,"If yes, how satisfied were you with the services you received from the EAP?"
UNFCU,2025,29,6,"If you have not used the EAP, what are the main reasons? (Select all that apply)"
UNFCU,2025,29,7,EAP Non-Use Reason - Don’t think I need the services
UNFCU,2025,29,8,EAP Non-Use Reason - Privacy concerns
UNFCU,2025,29,9,EAP Non-Use Reason - Don’t feel comfortable using it
UNFCU,2025,29,10,EAP Non-Use Reason - Lack of time to use the services
UNFCU,2025,29,11,EAP Non-Use Reason - I prefer to handle issues on my own
UNFCU,2025,29,12,EAP Non-Use Reason - Other (please specify)
UNFCU,2025,29,13,"What, if anything, would encourage you to use the EAP in the future?"
UNFCU,2025,29,14,What would Encourage you to use EAP in future - Other (please specify)
UNFCU,2025,29,15,Would you like us to link you or your dependents to our professional counselors for support?
UNFCU,2025,29,16,"If yes, please provide your contact information"
UNFCU,2025,29,17,Do yo have any suggestions for improving the Employee Assistance Program?
UNFCU,2025,29,18,Any additional comments or thoughts regarding the EAP?
UNFCU,2025,29,19,How would you rate the state of your mental well-being?
UNFCU,2025,29,20,What challenges are you currently facing?
UNFCU,2025,29,21,Current Challenges - Other (please specify)
UNFCU,2025,29,22,Please reflect on the mental Wellness related issues listed below and tick the areas you would like us to address on our regular sessions? (Select more than one if applicable)
UNFCU,2025,29,23,Mental Wellness Issues Would Like Adressed - Emotional intelligence
UNFCU,2025,29,24,Mental Wellness Issues Would Like Adressed - Financial constraints
UNFCU,2025,29,25,Mental Wellness Issues Would Like Adressed - Trauma
UNFCU,2025,29,26,Mental Wellness Issues Would Like Adressed - Substance and Drug Dependence
UNFCU,2025,29,27,Mental Wellness Issues Would Like Adressed - Relationship Difficulties
UNFCU,2025,29,28,Mental Wellness Issues Would Like Adressed - Unresolved Childhood Difficulties
UNFCU,2025,29,29,Mental Wellness Issues Would Like Adressed - Anxiety and Depression
UNFCU,2025,29,30,Mental Wellness Issues Would Like Adressed - Other (please specify)
UNFCU,2025,29,31,How many hours do you sleep per day?
UNFCU,2025,29,32,How often do you smoke?
UNFCU,2025,29,33,How often do you drink alcohol?
UNFCU,2025,29,34,How would you rate your overall nutrition and eating habits?
UNFCU,2025,29,35,Do you regularly schedule and attend annual wellness checkups with a healthcare provider?
UNFCU,2025,29,36,How would you describe your exercise routine or physical activity level?
UNFCU,2025,29,37,Which of the following physical activities do you regularly engage in? (Select all that apply)
UNFCU,2025,29,38,Which Physical Activities Do You Regularly Engage In - Running or Jogging
UNFCU,2025,29,39,Which Physical Activities Do You Regularly Engage In - Cycling
UNFCU,2025,29,40,Which Physical Activities Do You Regularly Engage In - Swimming
UNFCU,2025,29,41,"Which Physical Activities Do You Regularly Engage In - Strength training (e.g., weightlifting, resistance exercises)"
UNFCU,2025,29,42,Which Physical Activities Do You Regularly Engage In - Yoga or Pilates
UNFCU,2025,29,43,"Which Physical Activities Do You Regularly Engage In - Team sports (e.g., soccer, basketball, volleyball)"
UNFCU,2025,29,44,Which Physical Activities Do You Regularly Engage In - Hiking
UNFCU,2025,29,45,Which Physical Activities Do You Regularly Engage In - Dancing
UNFCU,2025,29,46,Which Physical Activities Do You Regularly Engage In - Other (please specify)
WOW Beverages,2025,15,0,Respondent_ID
WOW Beverages,2025,15,1,Consent
WOW Beverages,2025,15,2,Gender
WOW Beverages,2025,15,3,Age_Group
WOW Beverages,2025,15,4,Functional_Unit
WOW Beverages,2025,15,5,"Rank the below wellness activities in order of your preference and participation in the year 2025 (1 being the lowest, while 10 being the highest score)"
WOW Beverages,2025,15,6,Rank of Wellness Activities In Order Of Preference/Participation(1 least 10 highest) - ZUMBA
WOW Beverages,2025,15,7,Rank of Wellness Activities In Order Of Preference/Participation(1 least 10 highest) - SWIMMING
WOW Beverages,2025,15,8,Rank of Wellness Activities In Order Of Preference/Participation(1 least 10 highest) - HIKING
WOW Beverages,2025,15,9,Rank of Wellness Activities In Order Of Preference/Participation(1 least 10 highest) - CYCLING
WOW Beverages,2025,15,10,Rank of Wellness Activities In Order Of Preference/Participation(1 least 10 highest) - RUNNING
WOW Beverages,2025,15,11,Rank of Wellness Activities In Order Of Preference/Participation(1 least 10 highest) - FOOTBALL
